t,vx,vxintra,vxinter,vy,vyintra,vyinter,cbocc
4.196919691969196,0.15326374713721966,0.2027195941805243,-0.04945584704330461,0.020491557411127563,2.879721240627128e-14,0.020491557411106174,3.192607072734703
4.1979197919791975,0.15314042796263969,0.20272448087912542,-0.049584052916485745,0.020025955513490065,4.031609736877979e-14,0.020025955513447602,3.19260702011155
4.198919891989199,0.15301957122498933,0.20272935735869713,-0.049709786133707835,0.01955972045196383,5.759442481254256e-15,0.01955972045197104,3.192606967387877
4.1999199919992005,0.15290117822218427,0.20273422342290154,-0.04983304520071726,0.019092875144545416,-2.879721240627128e-14,0.019092875144592052,3.192606914569777
4.2009200920092,0.15278525016495165,0.20273907887780496,-0.0499538287128533,0.018625442524257768,3.4556654887525534e-14,0.018625442524224996,3.1926068616633265
4.201920192019202,0.15267178817627586,0.20274392353158827,-0.05007213535531235,0.0181574455374915,0.0,0.01815744553749913,3.1926068086745976
4.202920292029203,0.15256079329124003,0.20274875719464935,-0.0501879639034093,0.017688907143451976,-3.4556654887525534e-14,0.017688907143479763,3.1926067556096354
4.203920392039205,0.152452266456877,0.20275357967971364,-0.05030131322283666,0.0172198503124315,4.031609736877979e-14,0.017219850312378875,3.192606702474466
4.2049204920492045,0.15234620853167413,0.20275839080159305,-0.05041218226991888,0.016750298024265756,1.1518884962508511e-14,0.01675029802426646,3.192606649275108
4.205920592059206,0.1522426202855631,0.20276319037742765,-0.05052057009186461,0.016280273267752138,-3.4556654887525534e-14,0.01628027326777581,3.1926065960175447
4.2069206920692075,0.15214150239944357,0.20276797822645773,-0.050626475827014156,0.015809799038858534,4.6075539850034045e-14,0.015809799038812838,3.192606542707744
4.207920792079209,0.15204285546502702,0.20277275417011062,-0.05072989870508365,0.015338898339214367,-2.879721240627128e-14,0.01533889833925606,3.1926064893516553
4.208920892089209,0.15194667998473566,0.20277751803214009,-0.050830838047404465,0.014867594175655597,-1.1518884962508511e-14,0.01486759417565825,3.1926064359551996
4.20992099209921,0.1518529763711433,0.20278226963830323,-0.05092929326715994,0.014395909558018853,5.759442481254256e-14,0.014395909557941617,3.1926063825242714
4.210921092109212,0.15176174494698294,0.2027870088166012,-0.051025263869618205,0.013923867498110495,2.3037769925017022e-14,0.013923867498098961,3.192606329064742
4.211921192119213,0.15167298594477707,0.20279173539713624,-0.05111874945235919,0.013451491008871488,-5.759442481254256e-15,0.013451491008885257,3.192606275582454
4.212921292129213,0.15158669950677814,0.2027964492122786,-0.05120974970550052,0.012978803102522873,2.3037769925017022e-14,0.012978803102511878,3.1926062220832274
4.2139213921392145,0.15150288568450807,0.20280115009642424,-0.051298264411916164,0.012505826789344756,-5.759442481254256e-15,0.012505826789335052,3.192606168572841
4.214921492149216,0.15142154443874586,0.20280583788619894,-0.05138429344745305,0.012032585076564736,1.1518884962508511e-14,0.012032585076551184,3.192606115057059
4.215921592159216,0.15134267563921733,0.20281051242035816,-0.05146783678114087,0.011559100966912293,3.4556654887525534e-14,0.011559100966883498,3.1926060615416003
4.216921692169217,0.15126627906418222,0.2028151735395831,-0.05154889447540089,0.011085397457265308,-5.759442481254256e-15,0.01108539745726795,3.1926060080321603
4.217921792179219,0.15119235440062884,0.20281982108687457,-0.051627466686245724,0.010611497537578816,1.7278327443762767e-14,0.010611497537546087,3.192605954534398
4.218921892189218,0.15112090124386032,0.2028244549073374,-0.051703553663477037,0.010137424189157166,1.1518884962508511e-14,0.010137424189149466,3.19260590105394
4.21992199219922,0.1510519190972217,0.20282907484809926,-0.05177715575087758,0.009663200383755557,-2.3037769925017022e-14,0.009663200383783665,3.192605847596377
4.220922092209221,0.15098540737190647,0.20283368075830432,-0.05184827338639783,0.009188849082134406,0.0,0.009188849082119812,3.1926057941672656
4.221922192219221,0.15092136538701192,0.2028382724893514,-0.05191690710233944,0.008714393232452471,5.759442481254256e-15,0.008714393232478718,3.1926057407721213
4.222922292229223,0.15085979236906535,0.20284284989459744,-0.051983057525532096,0.00823985576949509,-5.759442481254256e-15,0.008239855769514769,3.1926056874164273
4.223922392239224,0.150800687451967,0.20284741282947205,-0.0520467253775051,0.0077652596129117795,2.3037769925017022e-14,0.007765259612907515,3.1926056341056235
4.224922492249224,0.1507440496768338,0.20285196115148918,-0.05210791147465538,0.00729062766602404,-2.3037769925017022e-14,0.00729062766604663,3.1926055808451195
4.225922592259225,0.15068987799174538,0.20285649472015402,-0.05216661672840865,0.006815982814725298,2.879721240627128e-14,0.006815982814716987,3.1926055276402714
4.226922692269227,0.15063817125172424,0.20286101339709958,-0.05222284214537536,0.006341347925776112,5.759442481254256e-15,0.006341347925792364,3.192605474496405
4.227922792279228,0.1505889282183695,0.20286551704587294,-0.05227658882750343,0.005866745845882662,-5.759442481254256e-14,0.005866745845921984,3.192605421418796
4.228922892289228,0.15054214755989972,0.20287000553212037,-0.052327857972220636,0.00539219940025113,2.879721240627128e-14,0.005392199400223011,3.192605368412691
4.22992299229923,0.1504978278509149,0.20287447872349104,-0.052376650872576105,0.004917731390946259,-2.879721240627128e-14,0.004917731390968641,3.1926053154832825
4.230923092309231,0.15045596757223792,0.2028789364896109,-0.05242296891737298,0.004443364596321163,1.7278327443762767e-14,0.0044433645962871525,3.1926052626357166
4.231923192319233,0.1504165651107915,0.20288337870208847,-0.052466813591296915,0.003969121768863304,1.7278327443762767e-14,0.003969121768853285,3.192605209875106
4.232923292329232,0.1503796187595824,0.20288780523462163,-0.052508186475039215,0.003495025634578225,-1.7278327443762767e-14,0.003495025634586614,3.1926051572065086
4.233923392339234,0.15034512671728115,0.20289221596269433,-0.052547089245413195,0.0030210988913711516,1.1518884962508511e-14,0.0030210988913477585,3.1926051046349406
4.234923492349235,0.1503130870884926,0.20289661076395626,-0.05258352367546372,0.002547364207670481,1.7278327443762767e-14,0.0025473642076433507,3.19260505216537
4.235923592359237,0.150283497883323,0.20290098951789573,-0.05261749163457275,0.0020738442213680463,5.18349823312883e-14,0.002073844221326327,3.1926049998027204
4.236923692369237,0.15025635701733595,0.2029053521058952,-0.05264899508855927,0.0016005615383043838,0.0,0.0016005615383031322,3.1926049475518625
4.237923792379238,0.15023166231171994,0.2029096984114895,-0.05267803609976963,0.0011275387312435518,2.3037769925017022e-14,0.0011275387312384636,3.1926048954176194
4.23892389238924,0.1502094114927417,0.20291402831990726,-0.052704616827165644,0.0006547983383123209,4.6075539850034045e-14,0.000654798338271363,3.192604843404773
4.239923992399241,0.1501896021920718,0.2029183417184757,-0.05272873952640387,0.00018236286172733805,1.1518884962508511e-14,0.00018236286172585838,3.1926047915180416
4.240924092409241,0.15017223194639062,0.20292263849629935,-0.05275040654990873,-0.00028974523313214374,3.4556654887525534e-14,-0.00028974523317051875,3.1926047397621082
4.241924192419242,0.15015729819752968,0.20292691854447067,-0.052769620346940944,-0.0007615035195384901,2.3037769925017022e-14,-0.000761503519570313,3.192604688141591
4.242924292429244,0.15014479829233632,0.20293118175599512,-0.05278638346365881,-0.0012328896102911204,-5.759442481254256e-15,-0.0012328896102770392,3.192604636661065
4.243924392439244,0.1501347294824689,0.20293542802564107,-0.0528006985431722,-0.0017038811590008632,4.6075539850034045e-14,-0.0017038811590210329,3.192604585325054
4.244924492449245,0.15012708892457277,0.20293965725016397,-0.052812568325591204,-0.00217445586170836,2.3037769925017022e-14,-0.0021744558617313448,3.1926045341380247
4.245924592459247,0.1501218736800771,0.20294386932814584,-0.05282199564806874,-0.00264459145777102,1.1518884962508511e-14,-0.002644591457796149,3.192604483104392
4.246924692469246,0.150119080715249,0.20294806416008415,-0.05282898344483521,-0.003114265731302878,4.031609736877979e-14,-0.0031142657313265962,3.19260443222852
4.247924792479248,0.15011870690093707,0.20295224164816444,-0.05283353474722743,-0.0035834565123783217,4.6075539850034045e-14,-0.00358345651241693,3.192604381514715
4.248924892489249,0.15012074901290845,0.20295640169661985,-0.05283565268371142,-0.004052141678414355,-2.3037769925017022e-14,-0.004052141678392511,3.192604330967235
4.249924992499249,0.150125203731427,0.2029605442113241,-0.05283534047989706,-0.004520299155046034,-5.759442481254256e-15,-0.004520299155060677,3.192604280590274
4.2509250925092505,0.1501320676414858,0.20296466910003175,-0.05283260145854592,-0.004987906917917655,1.7278327443762767e-14,-0.004987906917957649,3.1926042303879822
4.251925192519252,0.1501413372328498,0.2029687762724237,-0.05282743903957391,-0.005454942993586986,0.0,-0.00545494299358304,3.192604180364445
4.252925292529252,0.15015300889969585,0.2029728656397429,-0.05281985674004707,-0.005921385460648356,-2.3037769925017022e-14,-0.005921385460636858,3.192604130523697
4.253925392539253,0.1501670789410908,0.20297693711525952,-0.05280985817416874,-0.006387212451241631,1.7278327443762767e-14,-0.006387212451251198,3.1926040808697134
4.254925492549255,0.15018354356063182,0.202980990613894,-0.05279744705326219,-0.0068524021521925845,2.3037769925017022e-14,-0.006852402152209914,3.1926040314064146
4.2559255925592545,0.15020239886659578,0.20298502605234112,-0.052782627185745376,-0.00731693280612447,3.4556654887525534e-14,-0.00731693280617033,3.1926039821376633
4.256925692569256,0.1502236408719629,0.20298904334906107,-0.052765402477098135,-0.007780782712886358,-5.759442481254256e-15,-0.007780782712879581,3.1926039330672675
4.2579257925792575,0.15024726549447034,0.20299304242429392,-0.05274577692982356,-0.008243930230382501,-5.759442481254256e-15,-0.008243930230377651,3.192603884198972
4.258925892589259,0.15027326855659662,0.2029970231999992,-0.05272375464340265,-0.008706353776156181,4.031609736877979e-14,-0.008706353776203192,3.19260383553647
4.259925992599259,0.1503016457856778,0.20300098559991808,-0.052699339814240256,-0.00916803182855887,3.4556654887525534e-14,-0.009168031828588837,3.192603787083393
4.26092609260926,0.1503323928137436,0.20300492954934896,-0.052672536735605256,-0.00962894292768902,-4.031609736877979e-14,-0.009628942927654862,3.192603738843314
4.261926192619262,0.15036550517797842,0.20300885497554166,-0.05264334979756328,-0.010089065676584281,1.1518884962508511e-14,-0.0100890656765892,3.1926036908197473
4.262926292629263,0.15040097832042268,0.2030127618073245,-0.052611783486901806,-0.010548378742816845,0.0,-0.010548378742829611,3.1926036430161515
4.263926392639263,0.15043880758805278,0.2030166499751034,-0.05257784238705057,-0.01100686085924795,0.0,-0.01100686085923389,3.1926035954359224
4.2649264926492645,0.15047898823317862,0.20302051941117077,-0.052541531177992117,-0.011464490825254635,-5.759442481254256e-15,-0.011464490825249175,3.192603548082401
4.265926592659266,0.1505215154132253,0.2030243700493925,-0.05250285463616715,-0.011921247508037129,4.6075539850034045e-14,-0.011921247508065969,3.1926035009588616
4.2669266926692675,0.15056638419088508,0.2030282018252569,-0.05246181763437187,-0.01237710984376499,-5.759442481254256e-15,-0.012377109843774277,3.1926034540685255
4.267926792679267,0.15061358953432602,0.20303201467597443,-0.05241842514164839,-0.012832056838504368,-1.1518884962508511e-14,-0.012832056838507805,3.1926034074145497
4.268926892689269,0.1506631263172163,0.2030358085403846,-0.05237268222316827,-0.013286067569600274,0.0,-0.013286067569585882,3.1926033610000375
4.26992699269927,0.15071498931874053,0.20303958335884947,-0.05232459404010891,-0.013739121186615365,3.4556654887525534e-14,-0.013739121186640259,3.1926033148280237
4.270927092709272,0.1507691732241158,0.20304333907363797,-0.05227416584952221,-0.014191196912700698,5.18349823312883e-14,-0.01419119691274329,3.19260326890149
4.2719271927192715,0.1508256726240263,0.20304707562822175,-0.05222140300419542,-0.014642274045517238,0.0,-0.01464227404552343,3.192603223223353
4.272927292729273,0.15088448201555205,0.20305079296805786,-0.05216631095250581,-0.015092331958255274,2.3037769925017022e-14,-0.015092331958278521,3.192603177796475
4.2739273927392745,0.15094559580167466,0.20305449103994386,-0.05210889523826917,-0.015541350101097329,-2.3037769925017022e-14,-0.015541350101073987,3.1926031326236495
4.274927492749276,0.15100900829181355,0.2030581697923911,-0.05204916150057754,-0.015989308001840168,0.0,-0.015989308001840785,3.192603087707617
4.275927592759276,0.15107471370179154,0.20306182917542634,-0.05198711547363478,-0.016436185267472887,0.0,-0.016436185267461125,3.1926030430510512
4.276927692769277,0.15114270615405495,0.20306546914063522,-0.0519227629865803,-0.016881961584879576,-2.879721240627128e-14,-0.016881961584851134,3.1926029986565707
4.277927792779279,0.15121297967782735,0.20306908964113662,-0.051856109963309305,-0.01732661672202575,-5.759442481254256e-15,-0.017326616722027927,3.1926029545267336
4.27892789278928,0.1512855282093639,0.20307269063164704,-0.051787162422283185,-0.017770130529202403,-2.3037769925017022e-14,-0.01777013052917668,3.1926029106640317
4.27992799279928,0.15136034559204428,0.2030762720683782,-0.05171592647633389,-0.018212482939711363,5.759442481254256e-15,-0.01821248293970418,3.1926028670709017
4.280928092809281,0.15143742557665452,0.20307983390911544,-0.05164240833246095,-0.01865365397129365,-1.1518884962508511e-14,-0.0186536539712898,3.192602823749715
4.281928192819283,0.15151676182142018,0.20308337611304103,-0.05156661429162086,-0.019093623726924268,-1.1518884962508511e-14,-0.019093623726919515,3.1926027807027877
4.282928292829283,0.15159834789248017,0.20308689864098928,-0.05148855074850908,-0.01953237239590076,1.7278327443762767e-14,-0.019532372395919376,3.192602737932373
4.283928392839284,0.15168217726378114,0.2030904014551156,-0.05140822419133446,-0.019969880255023855,-4.031609736877979e-14,-0.019969880254980192,3.1926026954406588
4.284928492849286,0.15176824331757183,0.20309388451916066,-0.05132564120158888,-0.020406127669190737,-1.1518884962508511e-14,-0.020406127669166853,3.1926026532297826
4.285928592859285,0.15185653934454107,0.20309734779834818,-0.05124080845380715,-0.020841095092909743,3.4556654887525534e-14,-0.020841095092925803,3.192602611301813
4.286928692869287,0.15194705854402282,0.20310079125934408,-0.05115373271532125,-0.021274763071049103,4.6075539850034045e-14,-0.02127476307108381,3.1926025696587663
4.287928792879288,0.1520397940242156,0.20310421487022193,-0.05106442084600634,-0.021707112239844846,-2.879721240627128e-14,-0.021707112239831076,3.192602528302589
4.288928892889288,0.15213473880255848,0.2031076186005794,-0.05097287979802099,-0.02213812332768408,1.1518884962508511e-14,-0.022138123327702628,3.1926024872351757
4.28992899289929,0.15223188580576513,0.20311100242130367,-0.050879116615538574,-0.022567777156533336,2.3037769925017022e-14,-0.02256777715655076,3.192602446458356
4.290929092909291,0.152331227870356,0.20311436630482857,-0.05078313843447262,-0.022996054642485712,2.3037769925017022e-14,-0.02299605464250099,3.192602405973901
4.291929192919291,0.1524327577427192,0.20311771022491532,-0.0506849524821962,-0.023422936796872445,2.879721240627128e-14,-0.023422936796906147,3.192602365783527
4.292929292929292,0.15253646807962032,0.20312103415687047,-0.05058456607725016,-0.023848404727328413,-3.4556654887525534e-14,-0.023848404727291887,3.192602325888884
4.293929392939294,0.1526423514481467,0.20312433807719563,-0.05048198662904888,-0.02427243963829896,-1.1518884962508511e-14,-0.024272439638284918,3.192602286291566
4.294929492949295,0.1527504003262648,0.20312762196384132,-0.05037722163757649,-0.02469502283253159,1.1518884962508511e-14,-0.024695022832541002,3.1926022469931072
4.295929592959295,0.1528606071031314,0.2031308857962082,-0.05027027869307672,-0.02511613571164041,0.0,-0.025116135711658057,3.192602207994985
4.296929692969297,0.15297296407929287,0.20313412955502833,-0.05016116547573546,-0.02553575977703914,2.879721240627128e-14,-0.025535759777084298,3.192602169298615
4.297929792979298,0.1530874634669062,0.20313735322226362,-0.05004988975535744,-0.025953876631000846,0.0,-0.02595387663101008,3.1926021309053567
4.2989298929893,0.15320409739026694,0.20314055678130177,-0.04993645939103484,-0.02637046797723391,5.759442481254256e-15,-0.026370467977257065,3.1926020928165095
4.299929992999299,0.15332285788606312,0.20314374021687284,-0.049820882330809745,-0.026785515622131807,4.031609736877979e-14,-0.026785515622153803,3.192602055033313
4.300930093009301,0.15344373690368124,0.20314690351500986,-0.04970316661132858,-0.027199001475372093,4.6075539850034045e-14,-0.027199001475405542,3.192602017556957
4.301930193019302,0.15356672630552487,0.2031500466630162,-0.04958332035749132,-0.02761090755098191,-3.4556654887525534e-14,-0.02761090755094791,3.1926019803885675
4.302930293029304,0.1536918178675158,0.203153169649608,-0.04946135178209223,-0.028021215967816,-5.759442481254256e-15,-0.028021215967796574,3.192601943529209
4.303930393039304,0.1538190032791643,0.20315627246461954,-0.049337269185455224,-0.028429908950904442,-5.759442481254256e-15,-0.028429908950884368,3.1926019069798985
4.304930493049305,0.153948274144274,0.2031593550993342,-0.049211080955060146,-0.02883696883191914,-2.3037769925017022e-14,-0.028836968831892136,3.1926018707415875
4.305930593059307,0.15407962198097958,0.20316241754614542,-0.04908279556516584,-0.029242378050066554,-5.759442481254256e-15,-0.029242378050062398,3.1926018348151826
4.306930693069308,0.1542130382224283,0.20316545979885228,-0.048952421576423995,-0.029646119153003445,5.759442481254256e-15,-0.029646119153010728,3.1926017992015208
4.307930793079308,0.1543485142168366,0.20316848185232497,-0.04881996763548837,-0.03004817479752801,0.0,-0.03004817479752212,3.1926017639013917
4.308930893089309,0.15448604122828052,0.20317148370289415,-0.0486854424746137,-0.030448527750288293,5.18349823312883e-14,-0.030448527750342576,3.1926017289155277
4.309930993099311,0.1546256104365974,0.20317446534785039,-0.048548854911252964,-0.030847160888934067,1.7278327443762767e-14,-0.030847160888952636,3.192601694244602
4.3109310931093106,0.15476721293837928,0.20317742678602418,-0.048410213847644934,-0.031244057202295394,2.3037769925017022e-14,-0.03124405720233736,3.1926016598892413
4.311931193119312,0.1549108397467551,0.20318036801715003,-0.04826952827039494,-0.031639199791747584,-2.3037769925017022e-14,-0.0316391997917472,3.1926016258500103
4.312931293129314,0.155056481792189,0.20318328904224153,-0.048126807250052514,-0.032032571871447375,0.0,-0.03203257187144053,3.192601592127422
4.313931393139313,0.1552041299230337,0.20318618986371154,-0.04798205994067784,-0.0324241567694099,2.3037769925017022e-14,-0.03242415676942377,3.1926015587219347
4.314931493149315,0.15535377490545327,0.20318907048485801,-0.04783529557940475,-0.032813937928194085,-2.3037769925017022e-14,-0.032813937928180936,3.192601525633959
4.315931593159316,0.15550540742432592,0.20319193091032373,-0.04768652348599776,-0.03320189890538647,0.0,-0.033201898905386294,3.1926014928638375
4.316931693169316,0.15565901808335214,0.20319477114575504,-0.047535753062402895,-0.033588023374649355,-1.1518884962508511e-14,-0.033588023374613606,3.1926014604118795
4.3179317931793175,0.15581459740589787,0.20319759119818703,-0.047382993792289135,-0.033972295126020374,1.7278327443762767e-14,-0.03397229512603435,3.1926014282783277
4.318931893189319,0.15597213583500805,0.20320039107559637,-0.047228255240588365,-0.03435469806708159,3.4556654887525534e-14,-0.034354698067099995,3.1926013964633806
4.319931993199319,0.15613162373406392,0.20320317078709024,-0.0470715470530263,-0.03473521622321298,-1.1518884962508511e-14,-0.03473521622321984,3.192601364967176
4.32093209320932,0.15629305138727334,0.20320593034292053,-0.04691287895564715,-0.035113833738456286,-2.3037769925017022e-14,-0.035113833738428905,3.192601333789815
4.321932193219322,0.15645640900030236,0.20320866975463636,-0.04675226075433399,-0.035490534876033396,2.879721240627128e-14,-0.03549053487603848,3.1926013029313345
4.322932293229323,0.15662168670020218,0.20321138903452493,-0.046589702334322775,-0.03586530401927362,1.7278327443762767e-14,-0.03586530401928408,3.1926012723917294
4.323932393239323,0.15678887453652218,0.20321408819622985,-0.046425213659707636,-0.036238125671953475,0.0,-0.0362381256719581,3.1926012421709364
4.3249324932493245,0.15695796248143568,0.2032167672543791,-0.046258804772943404,-0.03660898445904545,-2.879721240627128e-14,-0.03660898445903656,3.192601212268853
4.325932593259326,0.15712894043040448,0.20321942622474645,-0.046090485794342016,-0.03697786512728239,1.7278327443762767e-14,-0.03697786512728883,3.1926011826853196
4.326932693269326,0.15730179820249166,0.20322206512405314,-0.04592026692156147,-0.03734475254589473,-1.1518884962508511e-14,-0.03734475254588288,3.1926011534201315
4.327932793279327,0.1574765255409758,0.20322468397006596,-0.04574815842909012,-0.0377096317069906,-2.3037769925017022e-14,-0.03770963170697971,3.1926011244730366
4.328932893289329,0.15765311211395489,0.20322728278168153,-0.045574170667726684,-0.038072487726327604,-3.4556654887525534e-14,-0.038072487726311784,3.1926010958437336
4.32993299329933,0.15783154751474093,0.2032298615787926,-0.045398314064051655,-0.03843330584375054,5.759442481254256e-15,-0.038433305843757606,3.192601067531874
4.33093309330933,0.15801182126242097,0.20323242038231654,-0.045220599119895545,-0.03879207142389981,-1.1518884962508511e-14,-0.0387920714239017,3.192601039537061
4.3319331933193315,0.15819392280228164,0.20323495921408086,-0.045041036411799226,-0.03914876995660303,-2.879721240627128e-14,-0.03914876995658851,3.1926010118588564
4.332933293329333,0.15837784150659825,0.2032374780970708,-0.0448596365904725,-0.03950338705746257,0.0,-0.03950338705745861,3.1926009844967687
4.3339333933393345,0.15856356667495572,0.20323997705519872,-0.04467641038024301,-0.03985590846850628,-3.4556654887525534e-14,-0.03985590846848193,3.192600957450271
4.334933493349334,0.1587510875348155,0.20324245611331898,-0.04449136857850352,-0.040206320058463994,3.4556654887525534e-14,-0.040206320058476026,3.1926009307187817
4.335933593359336,0.15894039324206835,0.20324491529721683,-0.0443045220551485,-0.040554607823585366,2.3037769925017022e-14,-0.04055460782361788,3.1926009043016803
4.336933693369337,0.1591314728817914,0.20324735463380408,-0.044115881752012656,-0.040900757887933605,-5.759442481254256e-15,-0.04090075788793946,3.1926008781983026
4.337933793379339,0.15932431546847495,0.2032497741507746,-0.043925458682299655,-0.041244756503840456,-2.3037769925017022e-14,-0.041244756503818425,3.1926008524079403
4.338933893389338,0.15951890994678766,0.20325217387679353,-0.04373326393000586,-0.04158659005246487,-4.031609736877979e-14,-0.04158659005245541,3.1926008269298385
4.33993399339934,0.1597152451922729,0.2032545538416129,-0.04353930864934001,-0.041926245044340164,0.0,-0.04192624504434397,3.192600801763205
4.340934093409341,0.15991331001155415,0.20325691407569316,-0.04334360406413903,-0.042263708119713805,1.1518884962508511e-14,-0.04226370811972495,3.1926007769072036
4.341934193419343,0.16011309314323752,0.20325925461051358,-0.0431461614672761,-0.04259896604902547,0.0,-0.04259896604903545,3.1926007523609585
4.342934293429343,0.16031458325841505,0.203261575478481,-0.042946992220066,-0.04293200573334475,-5.759442481254256e-15,-0.04293200573334512,3.192600728123548
4.343934393439344,0.1605177689612009,0.2032638767128639,-0.04274610775166296,-0.04326281420478582,-1.1518884962508511e-14,-0.04326281420478472,3.192600704194018
4.344934493449346,0.1607226387892277,0.20326615834768574,-0.04254351955845807,-0.04359137862693365,2.879721240627128e-14,-0.043591378626959,3.1926006805713705
4.345934593459347,0.16092918121470356,0.20326842041817028,-0.04233923920346676,-0.04391768629536238,-1.1518884962508511e-14,-0.04391768629535515,3.192600657254565
4.346934693469347,0.16113738464431182,0.20327066296002785,-0.04213327831571601,-0.044241724637773476,-5.18349823312883e-14,-0.04424172463773775,3.1926006342425266
4.347934793479348,0.16134723742048276,0.20327288601010624,-0.041925648589623464,-0.0445634812145084,4.031609736877979e-14,-0.04456348121453658,3.192600611534145
4.34893489348935,0.1615587278216301,0.2032750896060054,-0.04171636178437528,-0.04488294371921665,5.759442481254256e-15,-0.04488294371921882,3.192600589128262
4.34993499349935,0.1617718440627061,0.20327727378600396,-0.04150542972329782,-0.04520009997865422,0.0,-0.04520009997865585,3.192600567023695
4.350935093509351,0.16198657429631863,0.20327943858954145,-0.041292864293222854,-0.04551493795346683,5.759442481254256e-15,-0.0455149379534807,3.1926005452192117
4.351935193519353,0.1622029066127506,0.20328158405660354,-0.04107867744385295,-0.045827445738420375,1.1518884962508511e-14,-0.04582744573842936,3.192600523713559
4.352935293529352,0.1624208290410073,0.2032837102281264,-0.04086288118711922,-0.04613761156268306,-2.3037769925017022e-14,-0.04613761156267816,3.1926005025054343
4.353935393539354,0.162640329549129,0.20328581714566354,-0.04064548759653461,-0.04644542379019984,-1.7278327443762767e-14,-0.04644542379017016,3.1926004815935087
4.354935493549355,0.16286139604533753,0.2032879048518825,-0.040426508806544977,-0.04675087091991699,5.759442481254256e-15,-0.04675087091992716,3.192600460976414
4.355935593559355,0.16308401637795256,0.20328997338982766,-0.040205957011875126,-0.04705394158634076,2.879721240627128e-14,-0.04705394158635647,3.1926004406527526
4.356935693569357,0.16330817833687275,0.20329202280374153,-0.03998384446686877,-0.04735462455958351,-2.879721240627128e-14,-0.04735462455954775,3.1926004206210923
4.357935793579358,0.16353386965342012,0.2032940531382489,-0.039760183484828744,-0.04765290874553643,1.1518884962508511e-14,-0.04765290874555595,3.192600400879964
4.358935893589358,0.1637610780016166,0.20329606443896722,-0.039534986437350664,-0.04794878318671046,-2.879721240627128e-14,-0.04794878318667772,3.1926003814278716
4.359935993599359,0.16398979099852032,0.20329805675217189,-0.03930826575365157,-0.0482422370617064,0.0,-0.04824223706171931,3.1926003622632844
4.360936093609361,0.16421999620500238,0.20330003012490075,-0.039080033919898303,-0.04853325968622857,2.3037769925017022e-14,-0.048533259686249344,3.192600343384646
4.361936193619362,0.16445168112636996,0.20330198460489948,-0.03885030347852959,-0.04882184051282566,1.1518884962508511e-14,-0.048821840512847194,3.1926003247903596
4.362936293629362,0.16468483321311345,0.20330392024068825,-0.038619087027574835,-0.0491079691313457,-2.3037769925017022e-14,-0.04910796913133888,3.192600306478811
4.363936393639364,0.16491943986146831,0.20330583708143649,-0.03838639721996814,-0.04939163526901094,-1.7278327443762767e-14,-0.049391635269026145,3.192600288448345
4.364936493649365,0.16515548841405073,0.20330773517691372,-0.03815224676286295,-0.049672828790872856,1.7278327443762767e-14,-0.04967282879090071,3.1926002706972856
4.365936593659367,0.16539296616091106,0.20330961457784932,-0.03791664841693825,-0.0499515396998582,0.0,-0.049951539699854525,3.192600253223925
4.366936693669366,0.16563186033980634,0.20331147533551056,-0.037679614995704235,-0.05022775813687272,1.7278327443762767e-14,-0.050227758136877236,3.192600236026527
4.367936793679368,0.1658721581369006,0.20331331750170326,-0.03744115936480273,-0.050501474381238816,0.0,-0.05050147438124703,3.192600219103334
4.368936893689369,0.16611384668772347,0.2033151411290311,-0.03720129444130761,-0.0507726788507071,-1.1518884962508511e-14,-0.050772678850707784,3.192600202452552
4.369936993699371,0.16635691307785133,0.20331694627087102,-0.036960033193019735,-0.051041362101646434,-2.3037769925017022e-14,-0.05104136210164104,3.1926001860723723
4.370937093709371,0.16660134434332963,0.20331873298108863,-0.03671738863775901,-0.0513075148292513,-1.7278327443762767e-14,-0.0513075148292265,3.1926001699609525
4.371937193719372,0.16684712747152575,0.20332050131417786,-0.03647337384265212,-0.05157112786756481,2.3037769925017022e-14,-0.05157112786759517,3.1926001541164295
4.372937293729374,0.16709424940186648,0.20332225132528836,-0.03622800192342182,-0.051832192189956744,1.1518884962508511e-14,-0.051832192189969956,3.192600138536916
4.373937393739375,0.1673426970266787,0.20332398307034605,-0.035981286043667356,-0.0520906989088068,-1.1518884962508511e-14,-0.05209069890880017,3.1926001232204966
4.374937493749375,0.16759245719147264,0.20332569660561958,-0.03573323941414693,-0.05234663927590772,-2.879721240627128e-14,-0.05234663927588583,3.192600108165238
4.375937593759376,0.1678435166961503,0.20332739198820315,-0.0354838752920529,-0.05260000468248837,5.759442481254256e-15,-0.05260000468249426,3.192600093369182
4.376937693769378,0.1680958622953699,0.20332906927565958,-0.03523320698028966,-0.05285078665946136,0.0,-0.0528507866594643,3.1926000788303495
4.3779377937793775,0.16834948069949743,0.2033307285262422,-0.03498124782674471,-0.053098976877290587,4.031609736877979e-14,-0.05309897687730498,3.1926000645467405
4.378937893789379,0.16860435857515688,0.20333236979871375,-0.03472801122355681,-0.05334456714630804,-1.1518884962508511e-14,-0.05334456714628573,3.192600050516331
4.3799379937993805,0.16886048254594316,0.20333399315232958,-0.0344735106063864,-0.05358754941652942,0.0,-0.0535875494165131,3.192600036737077
4.38093809380938,0.1691178391934271,0.20333559864710662,-0.03421775945367955,-0.053827915777982516,1.7278327443762767e-14,-0.05382791577800405,3.1926000232069165
