t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-4.787446861715429,4.172596638049839e-6,-1.2377343806470457e-15,4.1725966392875735e-6,3.6778284630530698e-6,-3.515284717562412e-17,3.6778284630882225e-6,0.0006072661723438862,0.0,-3.318894728084696e-5,-0.0,1.5874536970758604e-11
-4.78494623655914,4.26697371398008e-6,1.6480577008891386e-15,4.266973712332022e-6,3.7963109593716882e-6,-7.030569435124824e-18,3.796310959378719e-6,0.0006168167776592988,0.0,-3.471943650228545e-5,-0.0,1.672452925853673e-11
-4.78244561140285,4.361827106524376e-6,-2.560436948231455e-16,4.361827106780421e-6,3.9169507113815235e-6,-7.452403601232314e-17,3.916950711456047e-6,0.0006263513165858033,0.0,-3.6273788993436296e-5,-0.0,1.7607819420863333e-11
-4.779944986246562,4.457117223095772e-6,3.3425630651076153e-16,4.457117222761516e-6,4.039744409109812e-6,1.1248911096199718e-17,4.0397444090985625e-6,0.0006358655504317629,0.0,-3.785195929754392e-5,-0.0,1.852512149375889e-11
-4.777444361090273,4.552803438776714e-6,1.0677567316407337e-15,4.552803437708957e-6,4.164687598025969e-6,-2.7419220796986813e-17,4.164687598053389e-6,0.0006453551493895079,0.0,-3.945389124462321e-5,-0.0,1.9477138837206244e-11
-4.7749437359339835,4.648844102855294e-6,1.053472400090002e-15,4.648844101801822e-6,4.2917746854488865e-6,-9.842797209174753e-18,4.291774685458729e-6,0.0006548156922177033,0.0,-4.1079517723204786e-5,-0.0,2.0464562693241547e-11
-4.772443110777694,4.745196537320172e-6,2.9007935778881323e-15,4.745196534419379e-6,4.420998892821598e-6,-2.7419220796986813e-17,4.420998892849017e-6,0.000664242665954703,0.0,-4.272876045132681e-5,-0.0,2.1488070703970935e-11
-4.769942485621406,4.841817019602336e-6,-3.8067448760327467e-16,4.8418170199830105e-6,4.552352260247767e-6,-2.4606993022936883e-17,4.552352260272374e-6,0.000673631465663659,0.0,-4.440152974685493e-5,-0.0,2.2548325393334128e-11
-4.767441860465116,4.9386608039808235e-6,-2.1854732450249354e-16,4.93866080419937e-6,4.685825626278639e-6,2.2497822192399436e-17,4.685825626256142e-6,0.0006829773942102518,0.0,-4.609772429720429e-5,-0.0,2.3645972613532877e-11
-4.764941235308827,5.035682090829456e-6,2.5027062450467306e-18,5.035682090826954e-6,4.821408563344047e-6,7.030569435124824e-19,4.821408563343344e-6,0.0006922756620737484,0.0,-4.781723092853671e-5,-0.0,2.4781639955375174e-11
-4.762440610152538,5.132834039188493e-6,8.109958720163516e-16,5.132834038377497e-6,4.959089380910013e-6,-1.0545854152687236e-17,4.959089380920559e-6,0.000701521387192401,0.0,-4.955992437454532e-5,-0.0,2.59559351251525e-11
-4.759939984996249,5.23006875693419e-6,-3.0103933920796544e-16,5.230068757235229e-6,5.098855107110394e-6,1.6170309700787095e-17,5.098855107094223e-6,0.0007107095948438375,0.0,-5.132566704488109e-5,-0.0,2.7169444290130505e-11
-4.75743935983996,5.327337307957789e-6,8.838459629250682e-16,5.327337307073943e-6,5.24069144295217e-6,2.39039360794244e-17,5.240691442928266e-6,0.0007198352175614031,0.0,-5.311430879333527e-5,-0.0,2.8422730393072966e-11
-4.754938734683671,5.424589697285496e-6,2.531900715590517e-15,5.424589694753595e-6,5.384582770646847e-6,-2.882533468401178e-17,5.384582770675672e-6,0.0007288930950872312,0.0,-5.492568668584973e-5,-0.0,2.971633143905603e-11
-4.752438109527382,5.521774871608463e-6,-1.447714054442809e-15,5.521774873056177e-6,5.530512121086978e-6,4.921398604587377e-18,5.530512121082056e-6,0.0007378779743629022,0.0,-5.675962476846673e-5,-0.0,3.1050758756027477e-11
-4.7499374843710935,5.61884073797378e-6,-1.2855868913420272e-15,5.6188407392593665e-6,5.6784611481704315e-6,-5.272927076343618e-17,5.678461148223161e-6,0.0007467845095585322,0.0,-5.861593383529309e-5,-0.0,3.242649523060065e-11
-4.747436859214804,5.715734135180081e-6,1.030974577897575e-15,5.7157341341491055e-6,5.828410130851209e-6,-3.444979023211164e-17,5.8284101308856586e-6,0.0007556072621411484,0.0,-6.04944111965948e-5,-0.0,3.3843993521898797e-11
-4.744936234058514,5.812400842103597e-6,7.227901246905755e-16,5.812400841380808e-6,5.980337934105381e-6,-4.077730272372398e-17,5.980337934146158e-6,0.0007643407009831663,0.0,-6.239484044710386e-5,-0.0,3.530367425502444e-11
-4.742435608902225,5.9087855873834726e-6,5.520923626593528e-16,5.90878558683138e-6,6.1342219679045425e-6,-4.9213986045873766e-17,6.134221967953757e-6,0.0007729792025118619,0.0,-6.431699123465557e-5,-0.0,3.6805924196276524e-11
-4.739934983745936,6.004832039486975e-6,8.288512864547393e-16,6.004832038658124e-6,6.29003818961739e-6,-4.358953049777391e-17,6.29003818966098e-6,0.000781517050900668,0.0,-6.626061902924828e-5,-0.0,3.8351094414937034e-11
-4.737434358589647,6.1004828090475805e-6,1.0156189214805301e-15,6.100482808031962e-6,6.447761074649374e-6,3.796507494967405e-17,6.447761074611409e-6,0.0007899484383031257,0.0,-6.82254648926328e-5,-0.0,3.9939498433720775e-11
-4.734933733433358,6.195679449311261e-6,-3.8710243680114016e-16,6.195679449698364e-6,6.6073635938136124e-6,-1.1248911096199718e-17,6.607363593824861e-6,0.0007982674651303852,0.0,-7.021125524854566e-5,-0.0,4.157141036833023e-11
-4.732433108277069,6.2903624639364405e-6,3.053305351204845e-16,6.2903624636311105e-6,6.768817209078511e-6,-3.0231448571036745e-17,6.7688172091087425e-6,0.0008064681403730688,0.0,-7.221770165368387e-5,-0.0,4.324706306300495e-11
