path,zeta,M,dt,dkx,rtol,atol
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.18116091942004142,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.1,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.21017480113324882,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.2438354098268829,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.28288694346259696,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.3281927872511474,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.3807546021222372,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.4417344703140069,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.5124805876960934,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.5945570708544391,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.6897785379387658,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.8002502278161051,4.8828125e-5,0.03331641201042392,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,0.9284145445194745,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,1.0771050560367692,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,1.2496091412919867,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,1.4497406703726323,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,1.6819243248808697,4.8828125e-5,0.03331641201042392,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,1.9512934226359633,4.8828125e-5,0.03331641201042392,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,10.0,0.00078125,0.00832910300260598,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,2.2638034095214477,4.8828125e-5,0.03331641201042392,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,2.6263635276533326,4.8828125e-5,0.03331641201042392,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,3.046989570903508,4.8828125e-5,0.03331641201042392,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,3.5349811050301057,4.8828125e-5,0.03331641201042392,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,4.1011270705513,4.8828125e-5,0.03331641201042392,0.0006000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,4.7579443140094115,4.8828125e-5,0.03331641201042392,0.0004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,5.5199543212815705,0.00078125,0.00416455150130299,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,6.404004271197279,4.8828125e-5,0.03331641201042392,0.00020000000000000004,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,7.429639507594946,0.00078125,0.00832910300260598,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=3.5349811050301057/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=3.5349811050301057_dkx_PowerLawTest_dkx.hdf5,3.5349811050301057,8.619535664753032,0.00078125,0.00832910300260598,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.11601553017399716,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.13459603241553642,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.15615230060004973,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.18116091942004142,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.1,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.21017480113324882,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.2438354098268829,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.28288694346259696,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.3281927872511474,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.3807546021222372,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.4417344703140069,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.5124805876960934,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.5945570708544391,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.6897785379387658,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.8002502278161051,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,0.9284145445194745,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,1.0771050560367692,4.8828125e-5,0.038652212028846576,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,1.2496091412919867,4.8828125e-5,0.038652212028846576,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,1.4497406703726323,4.8828125e-5,0.038652212028846576,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,1.6819243248808697,4.8828125e-5,0.038652212028846576,0.004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,1.9512934226359633,4.8828125e-5,0.038652212028846576,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,10.0,0.00078125,0.009663053007211644,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,2.2638034095214477,4.8828125e-5,0.038652212028846576,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,2.6263635276533326,4.8828125e-5,0.038652212028846576,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,3.046989570903508,4.8828125e-5,0.038652212028846576,0.003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,3.5349811050301057,4.8828125e-5,0.038652212028846576,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,4.1011270705513,4.8828125e-5,0.038652212028846576,0.0004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,4.7579443140094115,4.8828125e-5,0.038652212028846576,0.0004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,5.5199543212815705,0.00078125,0.004831526503605822,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,6.404004271197279,4.8828125e-5,0.038652212028846576,9.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,7.429639507594946,0.00078125,0.009663053007211644,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.1011270705513/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=4.1011270705513_dkx_PowerLawTest_dkx.hdf5,4.1011270705513,8.619535664753032,4.8828125e-5,0.038652212028846576,6.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.11601553017399716,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.13459603241553642,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.15615230060004973,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.18116091942004142,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.1,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.21017480113324882,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.2438354098268829,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.28288694346259696,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.3281927872511474,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.3807546021222372,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=4.7579443140094115/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=4.7579443140094115_dkx_PowerLawTest_dkx.hdf5,4.7579443140094115,0.4417344703140069,4.8828125e-5,0.044842568709243885,0.005,1.0e-13
