t,vx,vxintra,vxinter,vy,vyintra,vyinter
2.565641410352587,55.94966782350348,57.48566334991107,-1.5359955264075347,-1.888321688073395,-9.592326932761353e-14,-1.8883216880731242
2.575643910977746,54.46981697676825,55.92374489986928,-1.453927923101133,-2.113961575675681,-4.973799150320701e-14,-2.1139615756759023
2.5856464116029017,52.78528066127733,54.146995685654446,-1.361715024377129,-2.296196500683365,3.019806626980426e-13,-2.2961965006835916
2.5956489122280573,50.888866768602,52.15625114903664,-1.2673843804347291,-2.4348583432301174,-1.8740564655672642e-13,-2.434858343230408
2.605651412853213,48.77492040964039,49.95322760714964,-1.1783071975092791,-2.531703700374478,1.1723955140041653e-13,-2.5317037003745604
2.6156539134783685,46.43997257422436,47.54058403212404,-1.1006114578996509,-2.589413912264587,-1.438849039914203e-13,-2.5894139122645004
2.6256564141035277,43.883738960262995,44.92212791881816,-1.03838895855521,-2.615520994050164,-4.4231285301066237e-13,-2.6155209940503217
2.6356589147286833,41.11057425593538,42.10316815393257,-0.9925938979971994,-2.623990115066322,-2.1582735598713043e-13,-2.6239901150664133
2.6456614153538354,38.130403909869365,39.09093381104752,-0.9605299011781306,-2.6310768200592127,5.1514348342607263e-14,-2.6310768200589694
2.655663915978998,34.95836577799278,35.89492850510227,-0.9365627271094743,-2.6495642089637377,2.842170943040401e-14,-2.6495642089638656
2.66566641660415,31.613341512251417,32.52709873352281,-0.9137572212713967,-2.6855695502670898,1.9184653865522705e-13,-2.6855695502673638
2.6756689172293058,28.11598470192587,29.00176441719132,-0.885779715265455,-2.737739199067736,5.329070518200751e-15,-2.7377391990678666
2.685671417854465,24.486697553130636,25.33535138195293,-0.8486538288222829,-2.7973840642464864,-1.0746958878371515e-13,-2.797384064246289
2.6956739184796206,20.74396952337198,21.546011108061805,-0.8020415846898484,-2.850273377649205,-4.707345624410664e-14,-2.8502733776490397
2.705676419104776,16.90372531674006,17.65319877250809,-0.7494734557680648,-2.881672263683348,1.2079226507921703e-13,-2.8816722636831393
2.715678919729932,12.980297318198163,13.67727304570257,-0.696975727504414,-2.883727372463361,1.6697754290362354e-13,-2.8837273724633956
2.7256814203550874,8.988929771488621,9.639202742154891,-0.6502729706662665,-2.8609908723857815,2.1316282072803006e-14,-2.860990872385645
2.735683920980243,4.948632595698917,5.560433738170108,-0.6118011424711949,-2.8293139731232753,-5.5067062021407764e-14,-2.8293139731233268
2.745686421605402,0.8835566259433603,1.462858201382365,-0.5793015754390136,-2.806916444111871,2.362554596402333e-13,-2.806916444111755
2.755688922230558,-3.178402909472761,-2.6312539628869556,-0.5471489465858226,-2.8023660465571787,-4.947153797729698e-13,-2.80236604655713
2.765691422855717,-7.209349754649199,-6.699477513696495,-0.5098722409526917,-2.808201091061184,-1.509903313490213e-13,-2.8082010910608255
2.7756939234808726,-11.185186503300802,-10.719624607337472,-0.46556189596330105,-2.8065542891141737,-3.552713678800501e-14,-2.8065542891139335
2.7856964241060247,-15.086768712959454,-14.6702077990542,-0.4165609139052468,-2.7839298867057645,-5.1514348342607263e-14,-2.7839298867056512
2.795698924731184,-18.897595230597755,-18.530817282080143,-0.3667779485175794,-2.7428308254659326,-8.08242361927114e-14,-2.7428308254661338
2.8057014253563395,-22.600219759809523,-22.28232107664698,-0.3178986831625773,-2.698438708098437,-7.993605777301127e-14,-2.6984387080986125
2.815703925981495,-26.17490269670371,-25.9069339940907,-0.2679687026130303,-2.6621928884299226,-7.638334409421077e-14,-2.6621928884301096
2.8257064266066543,-29.601893889550254,-29.388287424326926,-0.21360646522331822,-2.6290931826057946,-2.7000623958883807e-13,-2.629093182605809
2.8357089272318063,-32.864902582613794,-32.711584217834314,-0.15331836477945338,-2.5836187134470388,-1.7763568394002505e-14,-2.5836187134468513
2.845711427856962,-35.952015047303284,-35.86378872532031,-0.08822632198299385,-2.518132712062793,3.2152058793144533e-13,-2.5181327120626307
2.855713928482121,-38.85344493521298,-38.83373658410078,-0.019708351112169915,-2.441025973638811,5.417888360170764e-14,-2.4410259736390385
2.8657164291072768,-41.55942897137802,-41.6121277541781,0.05269878280007904,-2.363581380953102,3.0375701953744283e-13,-2.363581380952981
2.8757189297324324,-44.0611020707391,-44.19147404249103,0.13037197175196555,-2.283120422274437,1.3589129821411916e-13,-2.283120422274592
2.8857214303575915,-46.352761100375446,-46.566063265381764,0.21330216500630306,-2.186183677706979,1.1901590823981678e-13,-2.186183677707275
2.895723930982747,-48.431870645279666,-48.73190573492135,0.30003508964172,-2.067115934955951,-5.329070518200751e-15,-2.067115934955745
2.9057264316078992,-50.29669238337407,-50.68659501990508,0.38990263653098745,-1.9343999067717066,1.7497114868092467e-13,-1.934399906771689
2.9157289322330584,-51.945210557218324,-52.42908684156016,0.4838762843418731,-1.7956943775382008,1.5987211554602254e-14,-1.7956943775385843
2.925731432858214,-53.376996328415025,-53.95945977347524,0.5824634450602858,-1.6454040440723965,-1.0125233984581428e-13,-1.6454040440722186
2.9357339334833696,-54.59488860446486,-55.278685887222586,0.6837972827577276,-1.4735871628807171,-1.6964207816272392e-13,-1.4735871628806783
2.945736434108529,-55.60356556731779,-56.38838258592414,0.7848170186063812,-1.2805301307862882,-5.542233338928781e-13,-1.2805301307862618
2.955738934733681,-56.40692579262803,-57.29053186313155,0.8836060705034955,-1.0741879205078533,-3.8191672047105385e-14,-1.0741879205081308
2.9657414353588436,-57.0078215575908,-57.987203932979504,0.9793823753886994,-0.8574107234836985,-1.9539925233402755e-14,-0.8574107234834194
2.9757439359839957,-57.40979492528511,-58.48032517903256,1.0705302537475077,-0.6264718590766432,2.495781359357352e-13,-0.6264718590763365
2.9857464366091513,-57.61769113713945,-58.77149618530064,1.1538050481611641,-0.38041756775394386,8.615330671091215e-14,-0.3804175677536652
2.9957489372343105,-57.636320828967634,-58.86185759734787,1.2255367683802567,-0.1241048897979411,1.1191048088221578e-13,-0.12410488979780657
3.005751437859466,-57.46917681600483,-58.752021081959214,1.2828442659543733,0.13758326038169244,3.2862601528904634e-14,0.13758326038175284
3.0157539384846217,-57.11836620905976,-58.442085789353726,1.3237195802939397,0.4020790822129694,1.5543122344752192e-13,0.40207908221267674
3.0257564391097773,-56.58491561644728,-57.931740412651315,1.346824796203989,0.6653512356882896,1.865174681370263e-14,0.6653512356882132
3.035758939734933,-55.8687830078064,-57.2204321530615,1.3516491452550936,0.9208365770663214,3.7481129311345285e-13,0.920836577066187
3.0457614403600886,-54.96893842678007,-56.307574907945884,1.3386364811658225,1.1629649402710438,-1.5898393712632242e-13,1.1629649402709124
3.0557639409852477,-53.88362168559694,-55.19276542426898,1.3091437386720008,1.3883034043957645,-1.6608936448392342e-13,1.3883034043960374
3.0657664416104033,-52.61035513849919,-53.8759815824767,1.2656264439774978,1.5928104329294293,7.549516567451064e-14,1.5928104329294166
